0	189
1	237
2	241
3	190
4	214
5	245
6	201
7	208
8	198
9	222
10	201
11	235
12	191
13	227
14	192
15	227
16	208
17	235
18	195
19	209
20	217
21	250
22	203
23	224
24	215
25	81
26	58
27	87
28	71
29	64
30	62
31	94
32	119
33	178
34	275
35	447
36	869
37	1768
38	3595
39	6543
40	7109
41	4067
42	1172
43	213
44	56
45	46
46	41
47	57
48	50
49	50
50	54
51	55
52	59
53	63
54	57
55	35
56	49
57	45
58	43
59	35
60	50
61	56
62	51
63	39
64	40
65	36
66	44
67	48
68	36
69	43
70	30
71	44
72	42
73	51
74	28
75	37
76	44
77	38
78	34
79	42
80	35
81	50
82	42
83	51
84	35
85	10
86	12
87	5
88	17
89	12
90	9
91	11
92	15
93	14
94	11
95	23
96	51
97	107
98	129
99	78
100	35
101	10
102	18
103	17
104	9
105	15
106	19
107	11
108	10
109	16
110	11
111	14
112	15
113	17
114	12
115	1
116	0
117	0
118	0
119	6
120	36
121	100
122	128
123	114
124	32
125	9
126	1
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
