0	402
1	435
2	386
3	432
4	420
5	400
6	421
7	402
8	429
9	382
10	404
11	410
12	453
13	426
14	403
15	423
16	379
17	416
18	400
19	431
20	451
21	413
22	384
23	400
24	430
25	419
26	465
27	463
28	447
29	431
30	467
31	440
32	446
33	440
34	464
35	494
36	413
37	475
38	437
39	430
40	486
41	479
42	476
43	440
44	435
45	490
46	436
47	458
48	451
49	452
50	441
51	480
52	448
53	451
54	461
55	472
56	459
57	469
58	477
59	454
60	486
61	461
62	481
63	491
64	528
65	466
66	482
67	441
68	475
69	516
70	477
71	473
72	442
73	502
74	455
75	498
76	497
77	471
78	485
79	478
80	491
81	477
82	491
83	477
84	487
85	1128
86	1082
87	1161
88	1095
89	1098
90	1157
91	1156
92	1155
93	1131
94	1142
95	1103
96	1138
97	1199
98	1135
99	1185
100	1108
101	1162
102	1189
103	1187
104	1169
105	1134
106	1231
107	1128
108	1192
109	1178
110	1189
111	1200
112	1164
113	1201
114	1243
115	552
116	751
117	1087
118	1666
119	2455
120	4241
121	7359
122	13706
123	23782
124	33902
125	36839
126	28762
127	15954
128	6254
129	1623
130	308
131	44
132	1
133	0
134	0
