0	159
1	151
2	175
3	159
4	175
5	156
6	168
7	191
8	194
9	195
10	303
11	846
12	2873
13	7607
14	11844
15	9513
16	4010
17	942
18	226
19	145
20	142
21	140
22	153
23	137
24	143
25	156
26	161
27	165
28	162
29	156
30	184
31	163
32	161
33	171
34	157
35	170
36	154
37	167
38	180
39	164
40	147
41	164
42	138
43	135
44	162
45	134
46	169
47	134
48	150
49	143
50	136
51	145
52	156
53	152
54	131
55	232
56	239
57	214
58	214
59	227
60	223
61	237
62	233
63	237
64	245
65	247
66	246
67	254
68	271
69	231
70	242
71	194
72	210
73	199
74	209
75	200
76	202
77	193
78	188
79	203
80	198
81	177
82	183
83	184
84	191
85	10
86	15
87	19
88	17
89	11
90	24
91	15
92	26
93	11
94	12
95	18
96	32
97	65
98	91
99	45
100	23
101	16
102	15
103	10
104	10
105	12
106	20
107	4
108	14
109	20
110	17
111	15
112	15
113	16
114	18
115	1
116	0
117	0
118	2
119	10
120	43
121	116
122	169
123	131
124	49
125	10
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
