0		0.000000
1		0.000000
2		0.000000
3		0.000000
4		0.000000
5		0.000000
6		0.000000
7		0.000000
8		0.000000
9		0.000000
10		0.000000
11		0.000000
12		0.000000
13		0.000000
14		0.000000
15		0.000000
16		0.000000
17		0.000000
18		0.000000
19		0.000000
20		0.000000
21		0.000000
22		0.000000
23		0.000000
24		0.000000
25		0.000000
26		0.000000
27		0.000000
28		0.000000
29		0.000000
30		0.000000
31		0.000000
32		0.000000
33		0.000000
34		0.000000
35		0.000000
36		0.000000
37		0.000000
38		0.000000
39		0.000000
40		0.000000
41		0.000000
42		0.000000
43		0.000000
44		0.000000
45		0.000000
46		0.000000
47		0.000000
48		0.000000
49		0.000000
50		0.000000
51		0.000000
52		0.000000
53		0.000000
54		0.000000
55		0.000000
56		0.000000
57		0.000000
58		0.000000
59		0.000000
60		0.000000
61		0.000000
62		0.000000
63		0.000000
64		0.000000
65		0.000000
66		0.000000
67		0.000000
68		0.000000
69		0.000000
70		0.000000
71		0.000000
72		0.000000
73		0.000000
74		0.000000
75		0.000000
76		0.000000
77		0.000000
78		0.000000
79		0.000000
80		0.000000
81		0.000000
82		0.000000
83		0.000000
84		0.000000
85		0.000000
86		0.000000
87		0.000000
88		0.000000
89		0.000000
90		0.000000
91		0.000000
92		0.000000
93		0.000000
94		0.000000
95		0.000000
96		0.000000
97		0.000000
98		0.000000
99		0.000000
100		0.000000
101		0.000000
102		0.000000
103		0.000000
104		0.000000
105		0.000000
106		0.000000
107		0.000000
108		0.000000
109		103429.289062
110		62753.648438
111		1494.260864
112		38.263897
113		32.956600
114		33.983822
115		34.155022
116		35.353447
117		39.462318
118		34.583031
119		36.038258
120		40.147133
121		34.839836
122		37.835892
123		41.687962
124		39.890327
125		42.030369
126		40.917545
127		40.061531
128		40.575142
129		39.034313
130		44.598415
131		43.399994
132		41.602360
133		41.174351
134		44.427212
135		43.485592
136		43.228790
137		44.256008
138		42.201569
139		46.396046
140		44.684017
141		42.201569
142		49.648907
143		49.049694
144		48.022476
145		49.991314
146		50.419319
147		52.216953
148		50.932930
149		50.504921
150		53.757782
151		55.555412
152		55.641014
153		55.897820
154		61.033913
155		60.092297
156		59.236282
157		61.718727
158		65.313995
159		62.146732
160		60.177898
161		62.317936
162		64.543579
163		64.115570
164		67.539635
165		65.399597
166		71.819710
167		68.652451
168		71.049294
169		66.170006
170		69.080460
171		73.274940
172		72.504524
173		71.648506
174		75.500580
175		77.983025
176		73.103737
177		75.757385
178		78.068626
179		83.204720
180		85.173553
181		90.566452
182		89.282433
183		89.710434
184		86.543182
185		89.025627
186		84.231934
187		93.476906
188		89.453636
189		93.904915
190		85.515961
191		92.792091
192		90.395248
193		87.142387
194		85.002350
195		86.115173
196		89.710434
197		91.764877
198		93.391304
199		93.476906
200		82.263100
201		88.255211
202		85.772766
203		85.344757
204		85.430359
205		86.714386
206		84.231934
207		85.259155
208		86.714386
209		94.076118
210		103.406685
211		100.753036
212		104.005898
213		104.177101
214		102.379471
