0		0.000000
1		0.000000
2		0.000000
3		0.000000
4		0.000000
5		0.000000
6		0.000000
7		0.000000
8		0.000000
9		0.000000
10		0.000000
11		0.000000
12		0.000000
13		0.000000
14		0.000000
15		0.000000
16		0.000000
17		0.000000
18		0.000000
19		0.000000
20		0.000000
21		0.000000
22		0.000000
23		0.000000
24		0.000000
25		0.000000
26		0.000000
27		0.000000
28		0.000000
29		0.000000
30		0.000000
31		0.000000
32		0.000000
33		0.000000
34		0.000000
35		0.000000
36		0.000000
37		0.000000
38		0.000000
39		0.000000
40		0.000000
41		0.000000
42		0.000000
43		0.000000
44		0.000000
45		0.000000
46		0.000000
47		0.000000
48		0.000000
49		0.000000
50		0.000000
51		0.000000
52		0.000000
53		0.000000
54		0.000000
55		0.000000
56		0.000000
57		0.000000
58		0.000000
59		0.000000
60		0.000000
61		0.000000
62		0.000000
63		0.000000
64		0.000000
65		0.000000
66		0.000000
67		0.000000
68		0.000000
69		0.000000
70		0.000000
71		0.000000
72		0.000000
73		0.000000
74		0.000000
75		0.000000
76		0.000000
77		0.000000
78		0.000000
79		0.000000
80		0.000000
81		0.000000
82		0.000000
83		0.000000
84		0.000000
85		0.000000
86		0.000000
87		0.000000
88		0.000000
89		0.000000
90		0.000000
91		0.000000
92		0.000000
93		0.000000
94		0.000000
95		0.000000
96		0.000000
97		0.000000
98		0.000000
99		0.000000
100		0.000000
101		0.000000
102		0.000000
103		0.000000
104		0.000000
105		0.000000
106		0.000000
107		0.000000
108		0.000000
109		19132.628906
110		11675.394531
111		318.270233
112		44.933643
113		39.915081
114		40.732056
115		44.350090
116		38.981392
117		43.416401
118		47.968121
119		45.400486
120		41.432320
121		46.217461
122		48.318253
123		46.217461
124		45.050354
125		42.599426
126		44.466801
127		44.700222
128		43.533112
129		45.867329
130		47.034435
131		47.151146
132		46.917725
133		45.167065
134		42.015873
135		47.968121
136		42.949558
137		51.352734
138		50.652470
139		44.466801
140		43.999954
141		49.602074
142		51.702866
143		47.617989
144		50.652470
145		46.334171
146		51.819576
147		50.068916
148		50.769180
149		53.803661
150		56.021164
151		49.485363
152		56.021164
153		55.787743
154		56.604717
155		64.891182
156		52.636551
157		57.304981
158		53.453526
159		63.257233
160		63.257233
161		57.655113
162		61.039726
163		69.909744
164		66.291710
165		67.225395
166		66.175003
167		63.373943
168		64.774467
169		65.358025
170		68.859344
171		65.591446
172		63.490654
173		67.342110
174		68.509216
175		70.726723
176		70.960144
177		66.991974
178		76.212128
179		76.912392
180		66.175003
181		73.877907
182		68.742638
183		77.962784
184		78.779762
185		79.596741
186		77.029099
187		81.230690
188		74.578178
189		77.262520
190		81.113976
191		84.265167
192		83.331482
193		86.716095
194		79.129890
195		86.599380
196		86.482674
197		86.132538
198		86.599380
199		94.068871
200		91.267815
201		100.021118
202		87.182938
203		91.851364
204		89.633865
205		91.034393
206		92.785049
207		94.652428
208		91.151100
209		82.981346
210		94.769135
211		89.400444
212		90.567551
213		85.198853
214		87.999908
215		83.681610
