0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		0
85		0
86		0
87		0
88		0
89		0
90		0
91		0
92		0
93		0
94		0
95		0
96		0
97		0
98		28
99		337
100		925
101		1275
102		1442
103		1351
104		1451
105		1393
106		1456
107		1402
108		1452
109		1419
110		1375
111		1385
112		1387
113		1393
114		1471
115		1486
116		1455
117		1515
118		1591
119		1472
120		1531
121		1507
122		1370
123		1411
124		1371
125		1415
126		1342
127		1390
128		1334
129		1318
130		1319
131		1302
132		1340
133		1284
134		1268
135		1241
136		1191
137		1308
138		1196
139		1226
140		1266
141		1234
142		1138
143		1218
144		1237
145		1219
146		1192
147		1223
148		1149
149		1155
150		1169
151		1235
152		1148
153		1263
154		1097
155		1083
156		975
157		1018
158		1009
159		984
160		953
161		907
162		957
163		880
164		926
165		903
166		882
167		841
168		824
169		813
170		841
171		832
172		854
173		855
174		789
175		820
176		854
177		741
178		810
179		789
180		794
181		852
182		799
183		706
184		745
185		696
186		742
187		791
188		695
189		756
190		692
191		726
192		753
193		747
194		671
195		699
196		696
197		713
198		764
199		699
200		715
201		658
202		666
203		680
204		681
205		683
206		719
207		676
208		681
209		658
210		681
211		737
212		693
213		635
214		691
215		638
216		685
217		642
218		642
219		1350
220		5541
221		10062
222		5383
223		1210
224		581
225		569
226		560
227		598
228		568
229		501
230		533
231		515
232		551
233		544
234		531
235		526
236		580
237		550
238		495
239		498
240		540
241		554
242		488
243		526
244		483
245		509
246		492
247		507
248		476
249		516
250		533
251		438
252		500
253		480
254		467
255		490
256		490
257		477
258		468
259		496
260		484
261		499
262		489
263		463
264		483
265		439
266		475
267		517
268		520
269		508
270		510
271		476
272		475
273		490
274		441
275		500
276		460
277		486
278		429
279		488
280		455
281		466
282		491
283		474
284		473
285		452
286		484
287		445
288		483
289		461
290		491
291		455
292		487
293		463
294		477
295		513
296		472
297		476
298		438
299		463
300		429
301		443
302		432
303		465
304		446
305		421
306		447
307		453
308		431
309		458
310		417
311		448
312		419
313		459
314		428
315		459
316		452
317		466
318		414
319		421
320		451
321		433
322		433
323		408
324		436
325		454
326		431
327		447
328		414
329		463
330		434
331		393
332		437
333		411
334		466
335		470
336		417
337		427
338		466
339		426
340		374
341		429
342		421
343		395
344		430
345		418
346		402
347		421
348		412
349		416
350		413
351		428
352		396
353		422
354		425
355		426
356		417
357		414
358		418
359		435
360		456
361		430
362		424
363		454
364		429
365		388
366		437
367		427
368		454
369		426
370		434
371		432
372		447
373		418
374		407
375		420
376		434
377		443
378		454
379		419
380		464
381		388
382		415
383		427
384		468
385		411
386		427
387		439
388		459
389		436
390		445
391		440
392		424
393		471
394		415
395		463
396		467
397		480
398		460
399		445
400		473
401		441
402		451
403		413
404		482
405		473
406		449
407		454
408		444
409		444
410		489
411		454
412		502
413		457
414		495
415		450
416		489
417		543
418		523
419		497
420		509
421		569
422		525
423		502
424		511
425		535
426		505
427		524
428		590
429		562
430		521
431		518
432		568
433		530
434		453
435		439
436		424
437		421
438		428
439		403
440		409
441		403
442		409
443		384
444		387
445		388
446		378
447		367
448		385
449		374
450		368
451		390
452		368
453		379
454		343
455		372
456		379
457		404
458		345
459		371
460		337
461		340
462		348
463		368
464		330
465		321
466		317
467		300
468		300
469		326
470		302
471		282
472		298
473		302
474		308
475		270
476		291
477		323
478		265
479		334
480		313
481		289
482		302
483		289
484		258
485		278
486		268
487		282
488		275
489		260
490		268
491		273
492		272
493		265
494		250
495		291
496		327
497		365
498		292
499		261
500		282
501		248
502		268
503		250
504		274
505		271
506		272
507		262
508		254
509		260
510		270
511		281
512		259
513		291
514		1075
515		5607
516		10331
