0		0.000000
1		0.000000
2		0.000000
3		0.000000
4		0.000000
5		0.000000
6		0.000000
7		0.000000
8		0.000000
9		0.000000
10		0.000000
11		0.000000
12		0.000000
13		0.000000
14		0.000000
15		0.000000
16		0.000000
17		0.000000
18		0.000000
19		0.000000
20		0.000000
21		0.000000
22		0.000000
23		0.000000
24		0.000000
25		0.000000
26		0.000000
27		0.000000
28		0.000000
29		0.000000
30		0.000000
31		0.000000
32		0.000000
33		0.000000
34		0.000000
35		0.000000
36		0.000000
37		0.000000
38		0.000000
39		0.000000
40		0.000000
41		0.000000
42		0.000000
43		0.000000
44		0.000000
45		0.000000
46		0.000000
47		0.000000
48		0.000000
49		0.000000
50		0.000000
51		0.000000
52		0.000000
53		0.000000
54		0.000000
55		0.000000
56		0.000000
57		0.000000
58		0.000000
59		0.000000
60		0.000000
61		0.000000
62		0.000000
63		0.000000
64		0.000000
65		0.000000
66		0.000000
67		0.000000
68		0.000000
69		0.000000
70		0.000000
71		0.000000
72		0.000000
73		0.000000
74		0.000000
75		0.000000
76		0.000000
77		0.000000
78		0.000000
79		0.000000
80		0.000000
81		0.000000
82		0.000000
83		0.000000
84		0.000000
85		0.000000
86		0.000000
87		0.000000
88		0.000000
89		0.000000
90		0.000000
91		0.000000
92		0.000000
93		0.000000
94		0.000000
95		0.000000
96		0.000000
97		0.000000
98		0.000000
99		0.000000
100		0.000000
101		0.000000
102		0.000000
103		0.000000
104		0.000000
105		0.000000
106		0.000000
107		0.000000
108		0.000000
109		264298.218750
110		30784.216797
111		534.913208
112		515.173279
113		502.787476
114		518.269775
115		503.174530
116		478.789917
117		484.208710
118		507.045105
119		466.791138
120		485.369873
121		514.012146
122		512.463867
123		501.626282
124		525.236816
125		506.658051
126		533.364990
127		552.330811
128		539.170837
129		534.913208
130		560.846069
131		588.714172
132		577.876587
133		588.714172
134		583.682434
135		587.553040
136		642.515137
137		638.644592
138		667.673889
139		694.767883
140		618.130554
141		524.849731
142		499.691010
143		523.301514
144		553.491943
145		533.364990
146		549.234314
147		566.264893
148		601.100037
149		572.457764
150		584.843628
151		630.129333
152		651.030396
153		730.764221
154		727.280701
155		713.733704
156		731.925415
157		778.372253
158		808.175720
159		782.629883
160		797.338074
161		846.494385
162		856.944885
163		869.330750
164		865.460144
165		951.773987
166		938.226929
167		973.062134
168		976.545654
169		966.482117
170		992.802063
171		1004.800781
172		1052.795898
173		1069.439331
174		1122.079224
175		1128.659180
176		1220.778809
177		1231.616455
178		1257.162231
179		1303.996094
180		1339.992432
181		1333.799561
182		3761.035889
183		18480.052734
184		6101.571777
185		770.631104
186		727.280701
187		736.570068
188		752.826477
189		723.797180
190		771.792297
191		841.462646
192		863.911926
193		832.560303
194		844.171997
195		822.883850
196		823.657959
197		839.140259
198		764.825256
199		770.631104
200		756.697083
201		754.761780
202		737.344177
203		739.666565
204		765.986450
205		723.797180
206		711.798401
207		767.147644
208		741.988892
209		765.212341
210		763.277039
211		740.827698
212		719.926636
213		725.345398
